asin,brand_name,parent_asin,user_id,date,title,text,images,helpful_vote,verified_purchase,doc,cluster,umap_x,umap_y,label,final_label
B009Y9QBYW,People Socks,B0C3GBP2C5,AFNR26GYMOWJSFHOU4RBUZHT763A,2020-04-12 18:12:10.200,Great but not durable at all,Great socks but they are not durable at all. They wore through the bottom in just 3-4 months.,[],1,True,Great but not durable at all. Great socks but they are not durable at all. They wore through the bottom in just 3-4 months.,-1,-0.32204717,-1.8708773,Other / Mixed / Noise,Other / Mixed / Noise
B01N6I3GXK,Wolverine,B0C6B2Q6HM,AG4IBKEQ4HMCJXC5ZP2OSHT5B32A,2021-05-30 14:39:22.556,Doesn't last long,Did not last very long the bottom is literally splitting in half,[],0,True,Doesn't last long. Did not last very long the bottom is literally splitting in half,-1,1.2182257,-0.85463345,Other / Mixed / Noise,Other / Mixed / Noise
B000OCQ15W,Reebok,B07T3J1XQT,AFSZEUWSRWTOHQJXGLY2V47MZFAA,2016-08-10 19:34:06.000,If I wear really thin socks they fell much better but I'm going to try and stretch them instead,For a wide shoe they are still very narrow. If I wear really thin socks they fell much better but I'm going to try and stretch them instead.Hoping that works.,[],0,True,If I wear really thin socks they fell much better but I'm going to try and stretch them instead. For a wide shoe they are still very narrow. If I wear really thin socks they fell much better but I'm going to try and stretch them instead.Hoping that works.,-1,4.70262,-2.3698134,Other / Mixed / Noise,Other / Mixed / Noise
B009Y9QCCS,People Socks,B0C3GBP2C5,AGQGTBZKFILQUQE265TO6HSPSULA,2014-12-08 00:52:44.000,Warm but not warm enough. Average. If u ...,"Warm but not warm enough.  Average.  If u have cold feet and want true warmth, u prob be let down.",[],0,True,"Warm but not warm enough. Average. If u .... Warm but not warm enough.  Average.  If u have cold feet and want true warmth, u prob be let down.",48,-1.668007,-0.51202476,Warmth & Softness (Cold Weather Wear),Warmth & Softness (Cold Weather Wear)
B009Y9QCCS,People Socks,B0C3GBP2C5,AHHHPGM7C6KEAP6NRSLCGMKEWWYA,2017-08-13 21:10:08.367,Sock it to me.,I hoped these would replace my too expensive Smartwools. They don't.  The quality isn't as good - material is thin and not re-inforced as much as needed.,[],0,True,Sock it to me.. I hoped these would replace my too expensive Smartwools. They don't.  The quality isn't as good - material is thin and not re-inforced as much as needed.,-1,-1.3419915,-3.5765576,Other / Mixed / Noise,Other / Mixed / Noise
B01N4F7JJK,Wolverine,B0C6B2Q6HM,AEQM2NUTAFW6PVM3BE72IBXK6NIA,2018-02-22 03:02:18.595,they look great and make my feet hot,"A little too small, they are tight, they look great and make my feet hot",[],0,True,"they look great and make my feet hot. A little too small, they are tight, they look great and make my feet hot",-1,2.4321024,0.58915716,Other / Mixed / Noise,Other / Mixed / Noise
B009Y9QCCS,People Socks,B0C3GBP2C5,AESIAKJ7XG6BGOPTEPBGRVFFTXDA,2015-11-29 22:25:35.000,Three Stars,Socks are warm however I recommend purchasing the women socks for regular size,[],0,True,Three Stars. Socks are warm however I recommend purchasing the women socks for regular size,5,-2.0368726,-1.5288771,Socks / Fit & Quality,Socks / Fit & Quality
B000H94P28,Allen Edmonds,B000H92XZE,AEO2UZ4FRPDME56QIPO76UUE34PA,2022-01-07 00:23:47.875,Can't figure out how to get it smaller to get it inside my house shoes.,Can't adjust,[],0,True,Can't figure out how to get it smaller to get it inside my house shoes.. Can't adjust,-1,3.1918573,1.8796065,Other / Mixed / Noise,Other / Mixed / Noise
B000AP3BRY,Reebok,B07T3J1XQT,AFY6CI5VXKRUFZQNMQBVP2J3AUFQ,2021-08-17 18:20:33.191,Run narrow,"Well made shoes, but just uncomfortable for me. I ordered a half size up and they were still too small. I think I have an average size foot, have never purchased wide shoe sizes for myself, but these run narrow. I could not wear them, very uncomfortable for me. Returning them.",[],0,True,"Run narrow. Well made shoes, but just uncomfortable for me. I ordered a half size up and they were still too small. I think I have an average size foot, have never purchased wide shoe sizes for myself, but these run narrow. I could not wear them, very uncomfortable for me. Returning them.",-1,4.0359797,-2.1209943,Other / Mixed / Noise,Other / Mixed / Noise
B09CH97DRL,Hue,B00S7UIJE4,AF4RLMAHGN5ZCX635UP5T6IHBX5A,2023-03-24 19:45:52.901,Okay socks,"I really liked these socks but a small hole is already forming on the 2nd wear, wouldn’t order again","[{'small_image_url': 'https://m.media-amazon.com/images/I/61q80GauW3L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61q80GauW3L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61q80GauW3L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",1,True,"Okay socks. I really liked these socks but a small hole is already forming on the 2nd wear, wouldn’t order again",33,0.5725279,-1.5801959,Socks / Durability Failures (Holes),Socks / Durability Failures (Holes)
B000H92UKM,Allen Edmonds,B000H92XZE,AFTXQXZ3MES3CQPAZGIEMXAH5NEQ,2015-09-12 23:43:13.000,Three Stars,Almost,[],0,True,Three Stars. Almost,13,4.3315406,3.8446229,Fit & Sizing Issues,Fit & Sizing Issues
B000AP3BJW,Reebok,B07T3J1XQT,AF2KEQ45LPWQUG4BVZLTPSCBPM4A,2016-05-08 16:59:25.000,Too narrow,Nice shoe but too narrow,[],0,True,Too narrow. Nice shoe but too narrow,36,4.3326106,-2.0545344,Shoes / Fit & Width Issues,Shoes / Fit & Width Issues
B012SPPR3Y,Sloggers,B09NSZ12NZ,AGLSIESVMKPSZSF32DHO6JB4TW4A,2017-07-29 00:21:59.174,I love the look and the easy to clean part,"I love the look and the easy to clean part!  They are a little uncomfortable if I wear them too long, but are good for short times on the wet grass.",[],0,True,"I love the look and the easy to clean part. I love the look and the easy to clean part!  They are a little uncomfortable if I wear them too long, but are good for short times on the wet grass.",24,1.3947864,-0.5403773,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B07D2ML3XD,Finex,B0BLT6T5DY,AGFOSJYCOTDT3O4BZSJTZPDSAFZQ,2018-10-07 18:43:25.020,I don’t recommend for check in bags.,"Very nice, good size, but not 100% sure they won’t fall off. Also the tag for the address infor falls off so I just use them for carry on luggage. My daughter loves them.",[],0,True,"I don’t recommend for check in bags.. Very nice, good size, but not 100% sure they won’t fall off. Also the tag for the address infor falls off so I just use them for carry on luggage. My daughter loves them.",25,-0.15687352,2.0989919,Quality & Durability,Quality & Durability
B00A9MQCVK,Hue,B00S7UIJE4,AGP3MBGKGXTRX6WNKRC6C3MTCUDQ,2016-10-16 00:17:38.000,Decent but not great,"I bought these because of the high percentage of cotton. A I've had them for over 6 months and they are still giving off a decent amount of lint in the wash and on my foot at the end of the day. I don't know if it's because of the spongy, thick quality of the material itself or what, but it is kind of annoying. Overall they do the job and I don't have any huge complaints, but not a stand out amazing product and I probably wouldn't purchase again.",[],6,True,"Decent but not great. I bought these because of the high percentage of cotton. A I've had them for over 6 months and they are still giving off a decent amount of lint in the wash and on my foot at the end of the day. I don't know if it's because of the spongy, thick quality of the material itself or what, but it is kind of annoying. Overall they do the job and I don't have any huge complaints, but not a stand out amazing product and I probably wouldn't purchase again.",-1,-0.37091795,-1.6156801,Other / Mixed / Noise,Other / Mixed / Noise
B018DCH2M0,People Socks,B0C3GBP2C5,AGG23XU6PXBSCK3Y2T6S3S7I5XZA,2016-10-30 18:45:03.000,Not the bargain I thought I was getting,"The company described these as &#34;medium weight hiking socks&#34; to me in an email, yet there isn't nearly enough thickness or cushion to be considered medium weight.  Nevertheless, they appear to be nicely constructed and if a decent thin wool sock is what you're after these will do fine.",[],0,True,"Not the bargain I thought I was getting. The company described these as &#34;medium weight hiking socks&#34; to me in an email, yet there isn't nearly enough thickness or cushion to be considered medium weight.  Nevertheless, they appear to be nicely constructed and if a decent thin wool sock is what you're after these will do fine.",-1,-1.5537446,-2.0948043,Other / Mixed / Noise,Other / Mixed / Noise
B00506RWH8,TREDS,B00506RWH8,AFNFNTBWU357D2VT6E7S7AEEREWQ,2018-02-14 19:00:50.941,Functions as intended. Extremely pungent odor from what I ...,Functions as intended.  Extremely pungent odor from what I assume was the release agent in the mold?,[],0,True,Functions as intended. Extremely pungent odor from what I .... Functions as intended.  Extremely pungent odor from what I assume was the release agent in the mold?,-1,1.9652531,-2.879936,Other / Mixed / Noise,Other / Mixed / Noise
B009Y9QCCS,People Socks,B0C3GBP2C5,AHBPOU6BHIPZZ4QBXF3S3HI752AQ,2014-12-27 19:09:50.000,Size,These socks seem to run small.  I ordered for 3 different men and all seemed to think that.  I'm almost afraid to wash them<br />Will definitely have to return 2 packages.,[],0,True,Size. These socks seem to run small.  I ordered for 3 different men and all seemed to think that.  I'm almost afraid to wash them<br />Will definitely have to return 2 packages.,-1,0.58299047,-3.0058832,Other / Mixed / Noise,Other / Mixed / Noise
B07B422CBD,New Balance,B093XKL7WZ,AFJMOZKWG2CNRWRW4LCA55T4LLGQ,2021-02-09 20:18:01.920,It's OK,Quality is right there. But the shoe just does not feel good.,[],0,True,It's OK. Quality is right there. But the shoe just does not feel good.,23,0.3132154,-2.5237591,Shoes / Durability & Quality,Shoes / Durability & Quality
B0B9FNZLNX,JJwinks,B0BHMB3LGV,AHD3QJADIPMOPTFZ665XH3EYIYZQ,2023-01-10 01:56:58.198,SUPER soft. Very see through. Not what I expected.,These are definitely just for lounging pants. They are the most comfortable pants ever but extremely see through. They are super super thin and not the type of leggings that “hold stuff in”. I also think they are very overpriced.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61UzozTvKgL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61UzozTvKgL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61UzozTvKgL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",2,False,SUPER soft. Very see through. Not what I expected.. These are definitely just for lounging pants. They are the most comfortable pants ever but extremely see through. They are super super thin and not the type of leggings that “hold stuff in”. I also think they are very overpriced.,21,1.18213,0.37547144,Comfort & Wearability,Comfort & Wearability
B000AP3BRY,Reebok,B07T3J1XQT,AECVT2TJMM4JJ5YDPQCKMCOVLJAQ,2023-07-18 19:09:23.789,Narrow,Very narrow,[],0,True,Narrow. Very narrow,-1,3.7022069,0.9657782,Other / Mixed / Noise,Other / Mixed / Noise
B00A9MQD8C,Hue,B00S7UIJE4,AHX4ATATK27QSUALMMEDKZ4VNJBQ,2020-06-11 18:17:38.894,Make feet perspire,these socks stretch a lot but are tight for my 9 1/2 size foot and make my feet perspire  By evening my feet feel hot and uncomfortable enough that you just want to take them off!,[],0,True,Make feet perspire. these socks stretch a lot but are tight for my 9 1/2 size foot and make my feet perspire  By evening my feet feel hot and uncomfortable enough that you just want to take them off!,45,0.96336573,-3.801046,Socks / Fit & Comfort,Socks / Fit & Comfort
B00ABV1NU4,Sloggers,B09NSZ12NZ,AFKV2RX6RKQ563PTMDD3DNBMDZYA,2021-10-13 23:50:13.301,dont know how to explain this,"The shoes are good enough. I got a slightly larger size because my feet are an in between size and I would likely be wearing these with thick sox so got a size larger. A bit wide in the heel, but that is just the shape of my foot--narrow heel. I got these to slip into before going out to the chicken house or walking the dog while the ground is still wet. I find it even with the wide heel to not easily slip in and out of them. That is not a fault with the shoe, I suppose--just the way they are made. But look at the pic. I was traveling and had them in a plastic bag in a paper bag (I had washed them off before packing so put them in a plastic bag) and had them in the back seat of my car. One of the black shoes turned blue! I got black in case I wanted to wear them as street shoes when it rains--guess I will just be wearing them to the chicken house now.","[{'small_image_url': 'https://m.media-amazon.com/images/I/913S3j0wBxL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/913S3j0wBxL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/913S3j0wBxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",4,True,"dont know how to explain this. The shoes are good enough. I got a slightly larger size because my feet are an in between size and I would likely be wearing these with thick sox so got a size larger. A bit wide in the heel, but that is just the shape of my foot--narrow heel. I got these to slip into before going out to the chicken house or walking the dog while the ground is still wet. I find it even with the wide heel to not easily slip in and out of them. That is not a fault with the shoe, I suppose--just the way they are made. But look at the pic. I was traveling and had them in a plastic bag in a paper bag (I had washed them off before packing so put them in a plastic bag) and had them in the back seat of my car. One of the black shoes turned blue! I got black in case I wanted to wear them as street shoes when it rains--guess I will just be wearing them to the chicken house now.",-1,3.8337667,-2.0142417,Other / Mixed / Noise,Other / Mixed / Noise
B077CFYSSZ,Ayla,B077CBSPDC,AFY67SSSOW6SF4DLVPPONEI3IOOA,2017-12-03 18:39:48.170,Three Stars,"Loved the styles and colors,  they are just too small.",[],0,True,"Three Stars. Loved the styles and colors,  they are just too small.",13,2.5625813,1.4220328,Fit & Sizing Issues,Fit & Sizing Issues
B000OCQ15W,Reebok,B07T3J1XQT,AFO37D3S6BXVE5SPTOTLII5R4RSQ,2021-02-04 01:02:42.296,Narrow,'I wear a med width but these were very narrow. I have worn these for years and never had to order a wide but these have to go back.in this shoe a med is a narrow. Everything else is very nice with this shoe and I will order them again.They are pure comfort.,[],0,False,Narrow. 'I wear a med width but these were very narrow. I have worn these for years and never had to order a wide but these have to go back.in this shoe a med is a narrow. Everything else is very nice with this shoe and I will order them again.They are pure comfort.,36,4.733592,-2.4707677,Shoes / Fit & Width Issues,Shoes / Fit & Width Issues
B003DQPBXE,Oakley,B08W5HY5HP,AFG3A6QB4LMI4TJ2YS6WEELEHXBA,2013-09-19 11:42:45.000,Okay but overpriced,"I worked public safety for a number of years and many of the younger officers swore by Oakley while I was of the Ray Ban generation, so I decided to give a pair of Oakley's a shot.  Glasses are okay for casual use, but for the price and without polarization not really cost effective.  Based on price versus performance only average.  Style is okay, just know that they will be large on a smaller or slimmer face.",[],1,True,"Okay but overpriced. I worked public safety for a number of years and many of the younger officers swore by Oakley while I was of the Ray Ban generation, so I decided to give a pair of Oakley's a shot.  Glasses are okay for casual use, but for the price and without polarization not really cost effective.  Based on price versus performance only average.  Style is okay, just know that they will be large on a smaller or slimmer face.",2,2.6169038,5.791292,Fit / Authenticity / Defects,Fit / Authenticity / Defects
B07T1Q31TV,Carve Designs,B07FG288TR,AGRP3YXIXBUY4HX3NOSFSNFMK2UQ,2022-07-07 01:50:19.649,Cute,"Nice fit and material. Just too expensive for me..I'm in Michigan and only wear shorts for a couple months if lim lucky, so I didn't want to spend that much",[],0,False,"Cute. Nice fit and material. Just too expensive for me..I'm in Michigan and only wear shorts for a couple months if lim lucky, so I didn't want to spend that much",35,1.6397332,0.68496275,Fit & Sizing Issues,Fit & Sizing Issues
B09XWB99ZX,Grunt Style,B0865T9882,AGPMRZTKXXXN5U3R7RIYSRHTNRCA,2023-03-05 21:39:16.547,Shrinks after being washed.,"Loved the shirt, fit perfectly and great design but it shrunk after first wash and now it doesn't fit .",[],0,True,"Shrinks after being washed.. Loved the shirt, fit perfectly and great design but it shrunk after first wash and now it doesn't fit .",-1,0.37561703,4.1441903,Other / Mixed / Noise,Other / Mixed / Noise
B00IJ16FWY,Eastland,B0BL7B166H,AGHQOBDQNGKKSLSHJ56JQOLRHA2Q,2017-04-13 12:12:49.000,Size,"I usually wear an 8-1/2 - 9, and bought a 9 because my feet swell. I really wish I would've gotten the 8-1/2, because they're a tad too big. This has caused me not to wear them as much as I want to, because of the slippage in the heel area. Otherwise, they're just what I wanted. Look is perfect, not clunky or too heavy",[],0,True,"Size. I usually wear an 8-1/2 - 9, and bought a 9 because my feet swell. I really wish I would've gotten the 8-1/2, because they're a tad too big. This has caused me not to wear them as much as I want to, because of the slippage in the heel area. Otherwise, they're just what I wanted. Look is perfect, not clunky or too heavy",37,5.0580883,-1.3899348,Shoes / Run Small / Size Accuracy,Shoes / Run Small / Size Accuracy
B00A9MQD8C,Hue,B00S7UIJE4,AFATSHXNOB4NZEUHRSLOO2CCNENA,2023-03-19 21:34:10.479,Only lasted a few wears,I only wore these socks a few times and they started to rub off on the heels. Basically leaving nothing. Wouldn’t recommend,[],0,True,Only lasted a few wears. I only wore these socks a few times and they started to rub off on the heels. Basically leaving nothing. Wouldn’t recommend,32,-0.6209275,-2.2316656,Comfort & Wearability,Comfort & Wearability
B08PVTNCMK,Samsox,B08P5YLQRR,AFBLMECT6XL5Q7BPQ6OGKX7CNGIA,2022-02-27 03:07:25.893,Doesnt keep feet warm in cold temps,Normal skiing use. My feet and toes got cold quickly.,[],1,True,Doesnt keep feet warm in cold temps. Normal skiing use. My feet and toes got cold quickly.,49,-1.9133855,-1.2221069,Miscellaneous / Other,Miscellaneous / Other
B006W47SLW,Reebok,B07T3J1XQT,AEQKZ6LKBXB2XNWTSO4SXYTQHKNQ,2019-08-30 00:33:00.104,"Very pretty and look dressy, but....","I am disappointed in the fit with no arch support which is something my Reeboks in years gone by seemed to have.  I am not able to return them as I went for a short walk outside to try them out.  They are not really flexible and I ended up with aching and sore calf muscles and feet, so maybe this is just not the shoe for me.  I have a normal arch and suffer from arthritis but my other shoes cause no problem.  I thought I would like to go back to Reeboks and really loved the style and red colour.",[],0,True,"Very pretty and look dressy, but..... I am disappointed in the fit with no arch support which is something my Reeboks in years gone by seemed to have.  I am not able to return them as I went for a short walk outside to try them out.  They are not really flexible and I ended up with aching and sore calf muscles and feet, so maybe this is just not the shoe for me.  I have a normal arch and suffer from arthritis but my other shoes cause no problem.  I thought I would like to go back to Reeboks and really loved the style and red colour.",20,4.2656727,-0.8552972,Fit & Sizing Issues,Fit & Sizing Issues
B00G6THRXC,Thompson Tee,B07BVBM17Z,AFDDLRZJ26LJ5JCQXIKEITHJ4LGA,2015-02-09 21:50:30.000,Three Stars,I want the another one the bamboo one is better,[],0,True,Three Stars. I want the another one the bamboo one is better,13,2.4899657,2.8501654,Fit & Sizing Issues,Fit & Sizing Issues
B009CCRL6I,People Socks,B0C3GBP2C5,AE2NDJDT2DLWSVKYE6GFC42GTEEQ,2017-11-28 12:41:18.295,Would have liked them to be a bit thinner,A bit too thick for summer wear.  Would have liked them to be a bit thinner.,[],0,True,Would have liked them to be a bit thinner. A bit too thick for summer wear.  Would have liked them to be a bit thinner.,18,-0.74609554,-0.5963168,Quality & Durability,Quality & Durability
B001QJ4I6Q,Thorogood,B002QQ8XRI,AEO7HTZPVXUEJDVE6IDTLEQHJWWA,2014-11-25 23:30:58.000,"good quality, but....",I am normally a 12M and this 12M was too tight.,[],0,True,"good quality, but..... I am normally a 12M and this 12M was too tight.",24,1.52496,-2.9334137,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B07CBN4WF2,Reebok Work,B0B8DSCDDB,AEQ54B353VQBZ5WAWPSCBYIQ256Q,2019-12-21 20:53:12.372,Decent but not great.,Not a bad boot. Fairly comfortable. Bulkier than what I anticipated for a non wide sized boot. The foam insole feels cool when you touch it with your fingers but you don’t notice a difference or the fact it’s even in there when you are actually wearing the boot.,[],0,True,Decent but not great.. Not a bad boot. Fairly comfortable. Bulkier than what I anticipated for a non wide sized boot. The foam insole feels cool when you touch it with your fingers but you don’t notice a difference or the fact it’s even in there when you are actually wearing the boot.,26,3.4132898,-3.244342,Work / Durability / Fit,Work / Durability / Fit
B09GPG38KZ,Calvin Klein,B0C6B6HP3B,AEYITTFRIFPKL4YKNM3PLG3A4EEA,2022-10-24 13:19:57.913,Not very much 'room in the rear',"Size purchased was as recommended. I'm on the heavier side and bought the appropriate size for me. Material is sturdy for the price (not as soft as some others but its a 5 pack so I had reasonable expectations). When putting the briefs on after washing, I noticed that although they were appropriately supportive and sized in the front, for individuals such as myself who need a little more room in the rear, it was lacking. It left me feeling them situate weirdly to try and compensate. Overall likely won't be wearing. Unfortunate.",[],0,True,"Not very much 'room in the rear'. Size purchased was as recommended. I'm on the heavier side and bought the appropriate size for me. Material is sturdy for the price (not as soft as some others but its a 5 pack so I had reasonable expectations). When putting the briefs on after washing, I noticed that although they were appropriately supportive and sized in the front, for individuals such as myself who need a little more room in the rear, it was lacking. It left me feeling them situate weirdly to try and compensate. Overall likely won't be wearing. Unfortunate.",30,1.4762553,0.4436009,Fit & Sizing Issues,Fit & Sizing Issues
B009Y9QBYW,People Socks,B0C3GBP2C5,AEKELFUGVZYZCVJQ65L7WJOQOAVA,2016-11-07 19:43:00.000,Three Stars,"Socks are great, only down side is how fast they  wear out.",[],1,True,"Three Stars. Socks are great, only down side is how fast they  wear out.",5,-1.6023294,-2.7363358,Socks / Fit & Quality,Socks / Fit & Quality
B009Y9QCCS,People Socks,B0C3GBP2C5,AGIVAZ2USJLULMYKVGQZPPJVXIEQ,2018-04-12 23:06:29.420,Not to warm but keeps the size after washing,Ok socks,[],0,True,Not to warm but keeps the size after washing. Ok socks,48,-2.5230484,-3.4704156,Warmth & Softness (Cold Weather Wear),Warmth & Softness (Cold Weather Wear)
B000H97ML4,Allen Edmonds,B000H97ML4,AFU2MGRJCF3WEQ6TDPEDR34DN65Q,2013-01-15 15:44:40.000,Really wide,"The Allen Edmonds shoe trees are really really wide. My feet are a little on the narrow side-not so narrow that I have to find special sizes or anything, but I tend to prefer brands that run narrow-and these are so wide that the large barely fits in my 10.5s, even though there's at least an inch of clear at the toe. I'm considering exchanging them for something with a better shape.",[],0,True,"Really wide. The Allen Edmonds shoe trees are really really wide. My feet are a little on the narrow side-not so narrow that I have to find special sizes or anything, but I tend to prefer brands that run narrow-and these are so wide that the large barely fits in my 10.5s, even though there's at least an inch of clear at the toe. I'm considering exchanging them for something with a better shape.",36,4.17013,-2.5717444,Shoes / Fit & Width Issues,Shoes / Fit & Width Issues
B01N5YD2G4,Wolverine,B0C6B2Q6HM,AH7LAWV4NWDZAITKHMFTM52WT6VQ,2019-12-27 20:13:07.390,Not bad,Color recieved was not as shown in photo,[],0,True,Not bad. Color recieved was not as shown in photo,-1,2.4455295,1.8824574,Other / Mixed / Noise,Other / Mixed / Noise
B00CIZLR0C,Thompson Tee,B07BVBM17Z,AFMAOT3OD4BXS36PRVWPVXLU66PQ,2018-02-25 19:23:37.804,Three Stars,"Good idea, need a little more development to keep pads in place and smaller",[],0,False,"Three Stars. Good idea, need a little more development to keep pads in place and smaller",12,-0.7225298,4.540892,Comfort & Cushioning (Positive),Comfort & Cushioning (Positive)
B0007XB2Y8,Carhartt,B0C1CW6ZCJ,AFMGZKTYPEDLHUCZ74E27OWBARQQ,2021-04-24 04:21:48.346,Runs a bit large,Good quality just a bit large,[],0,True,Runs a bit large. Good quality just a bit large,39,2.3719425,2.418762,Fit & Sizing Issues,Fit & Sizing Issues
B00A9MQD8C,Hue,B00S7UIJE4,AF5SID2EPD4V4EJUFLCLW3DMHUJA,2023-06-16 16:36:43.666,Short,"Shorted and smaller than I expected, wish they were just a little bit taller. Also pretty thin",[],0,True,"Short. Shorted and smaller than I expected, wish they were just a little bit taller. Also pretty thin",-1,2.7519298,1.0675117,Other / Mixed / Noise,Other / Mixed / Noise
B08QB521NG,Hue,B08QBT3T8T,AGPLHSSJQ3QVJHCYNDJTNASU4L3A,2022-04-29 03:59:54.028,Ok,"The quality itself isn’t great: they’re thinner than expected & not very warm, but if you just want them to look cute, they do the job :)",[],0,True,"Ok. The quality itself isn’t great: they’re thinner than expected & not very warm, but if you just want them to look cute, they do the job :)",-1,0.8944515,1.115438,Other / Mixed / Noise,Other / Mixed / Noise
B08QB466RB,Hue,B08QBT3T8T,AF4C24WQONVGMM7GWWQFLOC56UXQ,2021-11-06 18:58:14.421,Not the old school slouch thick socks they will do,Not the THICK ROPE SLOUCH SOAKS they will do I was looking for old school slouch socks 🤔,[],0,True,Not the old school slouch thick socks they will do. Not the THICK ROPE SLOUCH SOAKS they will do I was looking for old school slouch socks 🤔,-1,-2.6710143,-2.5926008,Other / Mixed / Noise,Other / Mixed / Noise
B07JQXR6VK,Grunt Style,B0865T9882,AGBTC3NF3M6QH22BTKQOCNWBEZ7A,2021-03-31 01:35:28.195,Way too small,"Super awesome shirt and good quality fabric but sizing is way off. Ordered this for my hubby and it’s waaay too small, super disappointed as it’s an awesome looking shirt.",[],40,True,"Way too small. Super awesome shirt and good quality fabric but sizing is way off. Ordered this for my hubby and it’s waaay too small, super disappointed as it’s an awesome looking shirt.",7,0.43869293,4.116473,Clothing / Fit & Quality,Clothing / Fit & Quality
B000H92UKM,Allen Edmonds,B000H92XZE,AFKVHOGWBCFIGKV3ELAXSZ44GIBA,2013-04-03 20:54:24.000,Does not remove odor as well as advertised.,I have a pair of brown leather shoes from Clark's that I keep this in. The shoe tree is fine for keeping the shape of the shoe but does little to remove or hide odor.  The shoe trees I purchased directly from Clark's retail store did a much better job handling odor.,[],2,True,Does not remove odor as well as advertised.. I have a pair of brown leather shoes from Clark's that I keep this in. The shoe tree is fine for keeping the shape of the shoe but does little to remove or hide odor.  The shoe trees I purchased directly from Clark's retail store did a much better job handling odor.,3,2.74088,-4.9067726,Shoe Trees / Sizing & Quality,Shoe Trees / Sizing & Quality
B00CIZLT2S,Thompson Tee,B07BVBM17Z,AHOPI4WLO2OEGQWX5MDDVNJDWCYA,2019-06-29 12:34:47.167,Runs small,Runs one size too small.,[],0,True,Runs small. Runs one size too small.,39,3.3903484,1.0178869,Fit & Sizing Issues,Fit & Sizing Issues
B077CFYSSZ,Ayla,B077CBSPDC,AHYDTYMMDGKJSLYAY2FRA3PZNFTQ,2023-01-30 17:07:32.897,Don't expect to receive what is pictured,"Expected 12 different pair, though on careful examination 11 pair were shown in the picture.<br /><br />Instead, received nine different pair and three duplicates, and of course it's missing one of my granddaughter's favorites from the picture. ☹️","[{'small_image_url': 'https://m.media-amazon.com/images/I/81h8Ox9pZBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81h8Ox9pZBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81h8Ox9pZBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",1,True,"Don't expect to receive what is pictured. Expected 12 different pair, though on careful examination 11 pair were shown in the picture.<br /><br />Instead, received nine different pair and three duplicates, and of course it's missing one of my granddaughter's favorites from the picture. ☹️",-1,1.2425188,-2.275565,Other / Mixed / Noise,Other / Mixed / Noise
B009CCRK8C,People Socks,B0C3GBP2C5,AHBLUJIJDUWITKRZOLAJJ2XCHTTA,2017-12-28 21:47:57.441,"Decent socks, they are a little tight. The ...","Decent socks, they are a little tight. The soles wear out in about 2 - 3 months of regular use.",[],0,True,"Decent socks, they are a little tight. The .... Decent socks, they are a little tight. The soles wear out in about 2 - 3 months of regular use.",46,-1.0755845,-2.8213003,Fit & Sizing Issues,Fit & Sizing Issues
B009Y9QBYW,People Socks,B0C3GBP2C5,AF3SPRMAHQFUGFKD22FZE3JBRFRA,2017-04-27 04:48:19.000,Not so good anymore,"I must agree with other customers, the quality in manufacturing dropped off. I was very happy with my last purchase of these sock but for some reason they now make the sock a lot thinner. The reason I switched over to merino wool was for the little extra cushion it gives when being on my feet all day. It's hard to find any alternative without spending $20 plus on a single pair. I'll stick with them because there still a much better alternative than socks you find at the store.",[],6,True,"Not so good anymore. I must agree with other customers, the quality in manufacturing dropped off. I was very happy with my last purchase of these sock but for some reason they now make the sock a lot thinner. The reason I switched over to merino wool was for the little extra cushion it gives when being on my feet all day. It's hard to find any alternative without spending $20 plus on a single pair. I'll stick with them because there still a much better alternative than socks you find at the store.",44,-0.2667784,-2.408058,Comfort & Wearability,Comfort & Wearability
B009CCRK8C,People Socks,B0C3GBP2C5,AEGVOFYEDBOPKBSOMUOZMHSUKMMQ,2015-02-04 16:46:40.000,"Very warm sock, however, they do slide down ...","Very warm sock, however, they do slide down my leg even when pulling them over my calves.  Perhaps my calves are just too big.",[],0,True,"Very warm sock, however, they do slide down .... Very warm sock, however, they do slide down my leg even when pulling them over my calves.  Perhaps my calves are just too big.",48,-2.0770106,-1.5279115,Warmth & Softness (Cold Weather Wear),Warmth & Softness (Cold Weather Wear)
